Keuwl Accelerometer Data File
2025-03-31 16:46:37

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
26.2135239,-0.046062,9.851849,0.020937,9.851978,89.878235,90.267883
26.2159767,-0.081954,9.835099,0.066401,9.835665,89.613190,90.477425
26.2184296,-0.053240,9.847063,-0.017348,9.847222,90.100937,90.309776
26.2208805,-0.050847,9.832706,-0.036491,9.832906,90.212631,90.296288
26.2233353,-0.108275,9.842278,-0.067597,9.843105,90.393478,90.630287
26.2257881,-0.089133,9.861421,-0.101097,9.862342,90.587334,90.517853
26.2282391,-0.120239,9.863813,-0.120239,9.865279,90.698349,90.698395
26.2306938,-0.081954,9.849456,-0.168096,9.851231,90.977707,90.476730
26.2331448,-0.115454,9.868599,-0.189631,9.871096,91.100761,90.670280
26.2355976,-0.067597,9.859028,-0.127418,9.860083,90.740433,90.392838
26.2380505,-0.046062,9.837492,-0.117847,9.838305,90.686325,90.268272
26.2405033,-0.091525,9.842278,-0.144168,9.843759,90.839157,90.532791
26.2429543,-0.012562,9.875777,-0.180060,9.877427,91.044525,90.072884
26.2454071,-0.019741,9.873384,-0.127418,9.874227,90.739372,90.114555
26.2478600,-0.067597,9.878170,-0.031705,9.878452,90.183891,90.392075
26.2503128,-0.026919,9.887741,-0.005384,9.887779,90.031197,90.155983
26.2527637,-0.026919,9.863813,-0.062812,9.864050,90.364845,90.156364
26.2552185,-0.019741,9.859028,-0.002991,9.859048,90.017380,90.114723
26.2576694,-0.022134,9.835099,-0.069990,9.835373,90.407730,90.128944
26.2601223,-0.038883,9.847063,-0.007777,9.847143,90.045250,90.226242
26.2625771,-0.041276,9.849456,-0.084347,9.849903,90.490646,90.240105
26.2650280,-0.072383,9.866206,-0.136989,9.867423,90.795464,90.420341
26.2674809,-0.046062,9.868599,-0.192024,9.870574,91.114716,90.267426
26.2699356,-0.074776,9.873384,-0.220738,9.876135,91.280701,90.433922
26.2723866,-0.058026,9.882956,-0.175274,9.884680,91.016014,90.336395
26.2748394,-0.058026,9.870992,-0.259023,9.874560,91.503120,90.336807
26.2772903,-0.055633,9.866206,-0.273380,9.870150,91.587158,90.323074
26.2797451,-0.060419,9.801600,-0.215952,9.804164,91.262131,90.353180
26.2821960,-0.089133,9.823135,-0.120239,9.824275,90.701263,90.519875
26.2846489,-0.098704,9.827921,-0.079561,9.828738,90.463799,90.575417
26.2871017,-0.096311,9.830314,-0.086740,9.831168,90.505524,90.561333
26.2895527,-0.108275,9.854242,-0.098704,9.855331,90.573845,90.629524
26.2920055,-0.110668,9.849456,-0.105882,9.850646,90.615875,90.643745
26.2944584,-0.072383,9.847063,-0.103490,9.847873,90.602119,90.421158
26.2969112,-0.074776,9.832706,-0.113061,9.833640,90.658768,90.435715
26.2993622,-0.101097,9.832706,-0.165703,9.834622,90.965416,90.589073
26.3018169,-0.069990,9.849456,-0.165703,9.851098,90.963806,90.407135
26.3042679,-0.079561,9.859028,-0.170489,9.860823,90.990662,90.462364
26.3067207,-0.062812,9.844670,-0.091525,9.845296,90.532654,90.365555
26.3091717,-0.079561,9.851849,-0.156132,9.853407,90.907913,90.462700
26.3116264,-0.058026,9.851849,-0.141775,9.853040,90.824455,90.337463
26.3140774,-0.024526,9.815957,-0.127418,9.816814,90.743690,90.143158
26.3165302,-0.031705,9.849456,-0.148953,9.850633,90.866409,90.184433
26.3189831,-0.048455,9.892527,-0.122632,9.893405,90.710220,90.280640
26.3214359,-0.041276,9.844670,-0.177667,9.846359,91.033897,90.240227
26.3238888,-0.043669,9.851849,-0.141775,9.852965,90.824463,90.253967
26.3263416,-0.058026,9.861421,-0.141775,9.862611,90.823654,90.337135
26.3287945,-0.086740,9.856635,-0.115454,9.857693,90.671066,90.504196
26.3312454,-0.091525,9.835099,-0.050847,9.835657,90.296204,90.533180
26.3337002,-0.065204,9.842278,-0.062812,9.842694,90.365639,90.379578
26.3361530,-0.089133,9.854242,-0.074776,9.854929,90.434746,90.518234
26.3386040,-0.067597,9.844670,-0.115454,9.845579,90.671890,90.393410
26.3410587,-0.062812,9.811171,-0.081954,9.811714,90.478577,90.366806
26.3435097,-0.058026,9.806385,-0.091525,9.806984,90.534729,90.339027
26.3459625,-0.110668,9.839885,-0.055633,9.840665,90.323914,90.644371
26.3484135,-0.067597,9.851849,-0.089133,9.852484,90.518349,90.393120
26.3508682,-0.053240,9.815957,-0.074776,9.816386,90.436455,90.310760
26.3533192,-0.058026,9.832706,-0.065204,9.833094,90.379936,90.338120
26.3557720,-0.065204,9.859028,-0.091525,9.859669,90.531876,90.378929
26.3582268,-0.069990,9.837492,-0.172881,9.839259,91.006775,90.407631
26.3606777,-0.089133,9.830314,-0.172881,9.832237,91.007492,90.519493
26.3631306,-0.093918,9.866206,-0.206381,9.868812,91.198280,90.545395
26.3655834,-0.110668,9.827921,-0.213559,9.830864,91.244759,90.645157
26.3680344,-0.079561,9.808778,-0.163310,9.810460,90.953819,90.464729
26.3704872,-0.069990,9.832706,-0.136989,9.833910,90.798172,90.407829
26.3729382,-0.108275,9.818350,-0.139382,9.819936,90.813271,90.631821
26.3753910,-0.122632,9.835099,-0.113061,9.836514,90.658569,90.714371
26.3778439,-0.048455,9.856635,-0.127418,9.857577,90.740616,90.281662
26.3802967,-0.127418,9.856635,-0.132203,9.858345,90.768379,90.740631
26.3827496,-0.089133,9.827921,-0.194417,9.830248,91.133240,90.519623
26.3852024,-0.065204,9.878170,-0.227916,9.881014,91.321709,90.378197
26.3876534,-0.069990,9.844670,-0.192024,9.846791,91.117409,90.407333
26.3901062,-0.074776,9.825528,-0.227916,9.828456,91.328773,90.436035
26.3925591,-0.091525,9.835099,-0.242273,9.838509,91.411049,90.533180
26.3950119,-0.043669,9.851849,-0.199202,9.853959,91.158340,90.253967
26.3974648,-0.067597,9.866206,-0.194417,9.868353,91.128860,90.392548
26.3999176,-0.072383,9.830314,-0.158524,9.831859,90.923851,90.421875
26.4023685,-0.041276,9.830314,-0.105882,9.830971,90.617104,90.240578
26.4048195,-0.086740,9.827921,-0.074776,9.828588,90.435913,90.505669
26.4072742,-0.067597,9.866206,-0.072383,9.866703,90.420326,90.392548
26.4097252,-0.079561,9.830314,-0.089133,9.831039,90.519478,90.463715
26.4121780,-0.089133,9.801600,-0.065204,9.802221,90.381134,90.521019
26.4146309,-0.077169,9.847063,-0.081954,9.847707,90.476830,90.448997
26.4170837,-0.089133,9.823135,-0.060419,9.823725,90.352386,90.519875
26.4195347,-0.074776,9.861421,-0.055633,9.861861,90.323219,90.434448
26.4219875,-0.074776,9.844670,-0.086740,9.845336,90.504799,90.435188
26.4244404,-0.062812,9.859028,-0.146560,9.860317,90.851654,90.365028
26.4268913,-0.053240,9.878170,-0.175274,9.879869,91.016510,90.308807
26.4293442,-0.091525,9.875777,-0.230309,9.878886,91.335876,90.530983
26.4317970,-0.060419,9.851849,-0.194417,9.853951,91.130508,90.351372
26.4342499,-0.065204,9.878170,-0.187238,9.880159,91.085876,90.378197
26.4367027,-0.086740,9.890134,-0.148953,9.891636,90.862823,90.502487
26.4391556,-0.060419,9.837492,-0.122632,9.838442,90.714188,90.351891
26.4416084,-0.058026,9.897313,-0.086740,9.897863,90.502121,90.335907
26.4440613,-0.031705,9.842278,-0.081954,9.842669,90.477074,90.184563
26.4465141,-0.103490,9.847063,-0.084347,9.847968,90.490738,90.602142
26.4489670,-0.101097,9.832706,-0.089133,9.833630,90.519341,90.589073
26.4514179,-0.096311,9.827921,-0.055633,9.828550,90.324318,90.561462
26.4538727,-0.101097,9.835099,-0.053240,9.835763,90.310143,90.588936
26.4563236,-0.067597,9.818350,-0.096311,9.819055,90.561996,90.394463
26.4587765,-0.067597,9.815957,-0.096311,9.816663,90.562134,90.394562
26.4612274,-0.041276,9.823135,-0.067597,9.823455,90.394264,90.240753
26.4636822,-0.043669,9.856635,-0.081954,9.857072,90.476379,90.253845
26.4661350,-0.105882,9.885348,-0.110668,9.886535,90.641373,90.613670
26.4685860,-0.072383,9.873384,-0.170489,9.875122,90.989227,90.420036
26.4710407,-0.079561,9.918848,-0.151346,9.920321,90.874146,90.459572
26.4734917,-0.053240,9.933205,-0.132203,9.934227,90.762505,90.307091
26.4759445,-0.093918,9.880563,-0.201595,9.883065,91.168800,90.544601
26.4783993,-0.105882,9.856635,-0.196810,9.859168,91.143822,90.615463
26.4808502,-0.029312,9.854242,-0.165703,9.855680,90.963356,90.170433
26.4833031,-0.079561,9.856635,-0.184846,9.858689,91.074333,90.462471
26.4857559,-0.046062,9.825528,-0.158524,9.826915,90.924316,90.268600
26.4882088,-0.072383,9.806385,-0.168096,9.808093,90.982010,90.422905
26.4906616,-0.048455,9.794421,-0.148953,9.795673,90.871277,90.283447
26.4931145,-0.041276,9.808778,-0.125025,9.809661,90.730263,90.241104
26.4955673,-0.019741,9.815957,-0.139382,9.816966,90.813515,90.115227
26.4980183,-0.065204,9.868599,-0.151346,9.869974,90.878609,90.378563
26.5004730,-0.034098,9.890134,-0.117847,9.890895,90.682678,90.197533
26.5029259,-0.026919,9.863813,-0.120239,9.864583,90.698395,90.156364
26.5053787,-0.041276,9.885348,-0.098704,9.885927,90.572067,90.239235
26.5078297,-0.019741,9.868599,-0.115454,9.869294,90.670280,90.114609
26.5102844,-0.110668,9.887741,-0.108275,9.888953,90.627350,90.641251
26.5127354,-0.079561,9.875777,-0.031705,9.876149,90.183937,90.461578
26.5151882,-0.081954,9.866206,-0.084347,9.866907,90.489799,90.475922
26.5176430,-0.081954,9.875777,-0.141775,9.877135,90.822441,90.475456
26.5200939,-0.098704,9.880563,-0.175274,9.882610,91.016228,90.572350
26.5225468,-0.048455,9.837492,-0.117847,9.838317,90.686325,90.282211
26.5249996,-0.029312,9.887741,-0.125025,9.888576,90.724434,90.169853
26.5274525,-0.053240,9.851849,-0.127418,9.852817,90.740974,90.309631
26.5299034,-0.014955,9.859028,-0.086740,9.859421,90.504074,90.086914
26.5323582,-0.034098,9.842278,-0.041276,9.842423,90.240280,90.198494
26.5348110,-0.029312,9.863813,-0.096311,9.864327,90.559418,90.170265
26.5372620,-0.103490,9.866206,-0.086740,9.867130,90.503685,90.600967
26.5397167,-0.050847,9.856635,-0.050847,9.856897,90.295563,90.295570
26.5421696,-0.069990,9.847063,-0.098704,9.847807,90.574280,90.407234
26.5446205,-0.091525,9.866206,-0.081954,9.866971,90.475899,90.531502
26.5470715,-0.081954,9.885348,-0.041276,9.885774,90.239227,90.474998
26.5495262,-0.093918,9.851849,-0.050847,9.852427,90.295700,90.546188
26.5519772,-0.089133,9.832706,-0.058026,9.833282,90.338104,90.519363
26.5544300,-0.050847,9.854242,-0.091525,9.854798,90.532135,90.295639
26.5568829,-0.067597,9.870992,-0.101097,9.871741,90.586777,90.392357
26.5593357,-0.079561,9.835099,-0.048455,9.835541,90.282265,90.463486
26.5617886,-0.058026,9.827921,-0.096311,9.828564,90.561455,90.338280
26.5642414,-0.081954,9.835099,-0.117847,9.836146,90.686478,90.477425
26.5666924,-0.062812,9.832706,-0.072383,9.833174,90.421761,90.366005
26.5691452,-0.072383,9.849456,-0.105882,9.850291,90.615891,90.421051
26.5715961,-0.077169,9.868599,-0.151346,9.870061,90.878601,90.448021
26.5740509,-0.034098,9.880563,-0.151346,9.881781,90.877556,90.197723
26.5765018,-0.072383,9.868599,-0.151346,9.870025,90.878601,90.420235
26.5789547,-0.060419,9.832706,-0.153739,9.834094,90.895752,90.352058
26.5814095,-0.038883,9.861421,-0.158524,9.862771,90.920959,90.225914
26.5838604,-0.065204,9.839885,-0.146560,9.841192,90.853310,90.379669
26.5863132,-0.072383,9.866206,-0.208774,9.868680,91.212196,90.420341
26.5887661,-0.077169,9.851849,-0.215952,9.854518,91.255684,90.448784
26.5912170,-0.062812,9.830314,-0.227916,9.833157,91.328140,90.366089
26.5936699,-0.065204,9.847063,-0.187238,9.849059,91.089302,90.379387
26.5961246,-0.062812,9.861421,-0.108275,9.862215,90.629051,90.364937
26.5985756,-0.065204,9.856635,-0.115454,9.857527,90.671074,90.379021
26.6010284,-0.086740,9.830314,-0.136989,9.831651,90.798355,90.505547
26.6034832,-0.077169,9.842278,-0.115454,9.843258,90.672050,90.449219
26.6059341,-0.115454,9.825528,-0.110668,9.826829,90.645271,90.673218
26.6083870,-0.120239,9.820743,-0.101097,9.821999,90.589752,90.701462
26.6108379,-0.125025,9.818350,-0.069990,9.819395,90.408394,90.729553
26.6132927,-0.113061,9.854242,-0.096311,9.855362,90.559929,90.657341
26.6157436,-0.113061,9.859028,-0.139382,9.860661,90.809914,90.657028
26.6181965,-0.086740,9.830314,-0.165703,9.832093,90.965668,90.505547
26.6206512,-0.038883,9.835099,-0.156132,9.836415,90.909485,90.226517
26.6231022,-0.067597,9.851849,-0.151346,9.853243,90.880096,90.393120
26.6255550,-0.086740,9.842278,-0.151346,9.843823,90.880943,90.504936
26.6280098,-0.091525,9.861421,-0.158524,9.863119,90.920921,90.531754
26.6304607,-0.065204,9.849456,-0.120239,9.850406,90.699402,90.379295
26.6329136,-0.079561,9.861421,-0.081954,9.862082,90.476135,90.462250
26.6353664,-0.048455,9.839885,-0.079561,9.840326,90.463257,90.282143
26.6378193,-0.089133,9.839885,-0.089133,9.840692,90.518967,90.518990
26.6402721,-0.036491,9.842278,-0.117847,9.843051,90.685997,90.212425
26.6427250,-0.103490,9.825528,-0.091525,9.826499,90.533669,90.603455
26.6451778,-0.108275,9.847063,-0.093918,9.848106,90.546417,90.629982
26.6476307,-0.067597,9.839885,-0.120239,9.840852,90.700081,90.393600
26.6500816,-0.136989,9.835099,-0.156132,9.837293,90.909401,90.797997
26.6525364,-0.074776,9.832706,-0.163310,9.834347,90.951500,90.435715
26.6549892,-0.081954,9.830314,-0.127418,9.831481,90.742584,90.477654
26.6574402,-0.062812,9.849456,-0.177667,9.851258,91.033386,90.365379
26.6598949,-0.086740,9.837492,-0.196810,9.839843,91.146065,90.505180
26.6623478,-0.089133,9.796814,-0.180060,9.798874,91.052902,90.521271
26.6648006,-0.081954,9.870992,-0.120239,9.872064,90.697868,90.475685
26.6672535,-0.093918,9.842278,-0.098704,9.843221,90.574547,90.546722
26.6697063,-0.103490,9.832706,-0.096311,9.833723,90.561165,90.603020
26.6721573,-0.103490,9.820743,-0.110668,9.821911,90.645592,90.603752
26.6746120,-0.079561,9.813564,-0.125025,9.814683,90.729889,90.464500
26.6770630,-0.091525,9.827921,-0.125025,9.829143,90.728813,90.533569
26.6795158,-0.086740,9.839885,-0.153739,9.841468,90.895088,90.505058
26.6819687,-0.060419,9.868599,-0.165703,9.870174,90.961945,90.350777
26.6844215,-0.101097,9.854242,-0.175274,9.856319,91.018944,90.587791
26.6868725,-0.089133,9.827921,-0.235095,9.831136,91.370262,90.519623
26.6893272,-0.077169,9.859028,-0.218345,9.861748,91.268669,90.448456
26.6917782,-0.062812,9.842278,-0.259023,9.845886,91.507500,90.365646
26.6942310,-0.031705,9.861421,-0.223131,9.863996,91.296181,90.184204
26.6966839,-0.074776,9.844670,-0.146560,9.846045,90.852890,90.435188
26.6991367,-0.058026,9.837492,-0.158524,9.838940,90.923187,90.337952
26.7015877,-0.067597,9.820743,-0.148953,9.822104,90.868927,90.394363
26.7040405,-0.053240,9.842278,-0.163310,9.843777,90.950592,90.309929
26.7064934,-0.069990,9.859028,-0.139382,9.860261,90.809944,90.406738
26.7089443,-0.084347,9.856635,-0.156132,9.858232,90.907471,90.490288
26.7113972,-0.110668,9.827921,-0.132203,9.829432,90.770638,90.645157
26.7138500,-0.134596,9.868599,-0.117847,9.870220,90.684105,90.781403
26.7163029,-0.110668,9.842278,-0.069990,9.843148,90.407410,90.644218
26.7187557,-0.077169,9.839885,-0.127418,9.841013,90.741867,90.449326
26.7212067,-0.055633,9.827921,-0.170489,9.829557,90.993813,90.324333
26.7236614,-0.089133,9.842278,-0.160917,9.843996,90.936638,90.518860
26.7261143,-0.077169,9.832706,-0.165703,9.834406,90.965439,90.449654
26.7285652,-0.067597,9.851849,-0.196810,9.854046,91.144417,90.393120
26.7310200,-0.091525,9.868599,-0.170489,9.870496,90.989693,90.531372
26.7334728,-0.074776,9.837492,-0.189631,9.839603,91.104286,90.435501
26.7359238,-0.074776,9.835099,-0.177667,9.836988,91.034882,90.435608
26.7383785,-0.060419,9.815957,-0.170489,9.817623,90.995026,90.352661
26.7408314,-0.055633,9.837492,-0.165703,9.839045,90.964989,90.324013
26.7432823,-0.089133,9.839885,-0.148953,9.841415,90.867226,90.518990
26.7457371,-0.060419,9.825528,-0.113061,9.826364,90.659256,90.352318
26.7481880,-0.072383,9.806385,-0.115454,9.807332,90.674515,90.422905
26.7506409,-0.086740,9.820743,-0.089133,9.821529,90.519981,90.506042
26.7530956,-0.024526,9.813564,-0.079561,9.813918,90.464500,90.143196
26.7555466,-0.058026,9.839885,-0.058026,9.840227,90.337868,90.337868
26.7579994,-0.048455,9.811171,-0.031705,9.811342,90.185150,90.282967
26.7604523,-0.053240,9.820743,-0.058026,9.821058,90.338524,90.310608
26.7629051,-0.060419,9.854242,-0.091525,9.854853,90.532135,90.351288
26.7653561,-0.105882,9.878170,-0.096311,9.879207,90.558578,90.614120
26.7678070,-0.101097,9.873384,-0.146560,9.874990,90.850388,90.586647
26.7702618,-0.060419,9.870992,-0.151346,9.872336,90.878395,90.350693
26.7727127,-0.067597,9.875777,-0.211167,9.878266,91.224899,90.392166
26.7751656,-0.062812,9.854242,-0.211167,9.856705,91.227577,90.365204
26.7776184,-0.022134,9.839885,-0.208774,9.842124,91.215462,90.128883
26.7800713,-0.038883,9.870992,-0.203988,9.873176,91.183861,90.225693
26.7825222,-0.105882,9.839885,-0.187238,9.842236,91.090057,90.616508
26.7849770,-0.050847,9.854242,-0.144168,9.855428,90.838165,90.295639
26.7874298,-0.055633,9.861421,-0.160917,9.862890,90.934845,90.323227
26.7898808,-0.053240,9.875777,-0.168096,9.877352,90.975121,90.308876
26.7923355,-0.079561,9.878170,-0.141775,9.879508,90.822243,90.461464
26.7947884,-0.041276,9.839885,-0.125025,9.840766,90.727951,90.240341
26.7972412,-0.062812,9.820743,-0.117847,9.821651,90.687485,90.366447
26.7996960,-0.069990,9.837492,-0.108275,9.838337,90.630577,90.407631
26.8021469,-0.122632,9.830314,-0.077169,9.831382,90.449730,90.714722
26.8045998,-0.055633,9.823135,-0.062812,9.823494,90.366356,90.324493
26.8070545,-0.041276,9.851849,-0.103490,9.852479,90.601837,90.240051
26.8095074,-0.048455,9.861421,-0.134596,9.862458,90.781960,90.281525
26.8119602,-0.079561,9.827921,-0.139382,9.829231,90.812500,90.463821
26.8144150,-0.093918,9.859028,-0.136989,9.860427,90.796028,90.545792
26.8168678,-0.079561,9.837492,-0.180060,9.839461,91.048561,90.463371
26.8193207,-0.031705,9.861421,-0.187238,9.863249,91.087738,90.184204
26.8217754,-0.050847,9.866206,-0.180060,9.867980,91.045525,90.295280
26.8242264,-0.031705,9.847063,-0.120239,9.847848,90.699585,90.184479
26.8266792,-0.043669,9.859028,-0.093918,9.859572,90.545784,90.253784
26.8291340,-0.031705,9.849456,-0.041276,9.849593,90.240105,90.184433
26.8315868,-0.089133,9.842278,-0.062812,9.842881,90.365631,90.518860
26.8340378,-0.072383,9.868599,-0.079561,9.869185,90.461899,90.420235
26.8364906,-0.041276,9.866206,-0.091525,9.866717,90.531494,90.239700
26.8389454,-0.041276,9.837492,-0.086740,9.837960,90.505173,90.240402
26.8413982,-0.043669,9.835099,-0.113061,9.835846,90.658615,90.254402
26.8438511,-0.041276,9.866206,-0.168096,9.867724,90.976074,90.239700
26.8463058,-0.058026,9.866206,-0.192024,9.868245,91.114975,90.336967
26.8487587,-0.060419,9.854242,-0.160917,9.855742,90.935524,90.351288
26.8512135,-0.038883,9.859028,-0.184846,9.860837,91.074097,90.225967
26.8536663,-0.014955,9.830314,-0.170489,9.831803,90.993591,90.087166
26.8561172,-0.043669,9.868599,-0.165703,9.870087,90.961952,90.253532
26.8585701,-0.069990,9.835099,-0.139382,9.836336,90.811913,90.407730
26.8610229,-0.062812,9.856635,-0.122632,9.857597,90.712799,90.365112
26.8634739,-0.101097,9.837492,-0.079561,9.838333,90.463348,90.588791
26.8659267,-0.079561,9.854242,-0.122632,9.855327,90.712967,90.462585
26.8683796,-0.072383,9.863813,-0.127418,9.864902,90.740067,90.420441
26.8708324,-0.046062,9.868599,-0.108275,9.869301,90.628601,90.267426
26.8732834,-0.086740,9.873384,-0.110668,9.874386,90.642159,90.503342
26.8757362,-0.081954,9.844670,-0.146560,9.846102,90.852882,90.476959
26.8781891,-0.074776,9.856635,-0.151346,9.858080,90.879669,90.434654
26.8806419,-0.098704,9.851849,-0.134596,9.853263,90.782692,90.574020
26.8830929,-0.086740,9.842278,-0.168096,9.844095,90.978416,90.504936
26.8855476,-0.089133,9.854242,-0.239880,9.857565,91.394409,90.518234
26.8879986,-0.050847,9.839885,-0.220738,9.842492,91.285080,90.296074
26.8904514,-0.105882,9.866206,-0.203988,9.868882,91.184380,90.614868
26.8929043,-0.086740,9.859028,-0.172881,9.860925,91.004562,90.504074
26.8953571,-0.086740,9.842278,-0.144168,9.843716,90.839165,90.504936
26.8978081,-0.072383,9.849456,-0.129811,9.850577,90.755066,90.421051
26.9002628,-0.125025,9.823135,-0.117847,9.824637,90.687279,90.729202
26.9027138,-0.048455,9.875777,-0.158524,9.877169,90.919617,90.281113
26.9051666,-0.077169,9.861421,-0.156132,9.862959,90.907036,90.448349
26.9076195,-0.086740,9.842278,-0.136989,9.843614,90.797386,90.504936
26.9100723,-0.079561,9.847063,-0.127418,9.848209,90.741325,90.462921
26.9125252,-0.084347,9.842278,-0.127418,9.843464,90.741684,90.491005
26.9149761,-0.079561,9.839885,-0.120239,9.840941,90.700073,90.463257
